MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,HeavyAtomMolWt,BalabanJ,Chi3n,Kappa3,PEOE_VSA1,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA4,PEOE_VSA8,SMR_VSA1,SMR_VSA4,SMR_VSA6,SlogP_VSA10,SlogP_VSA3,SlogP_VSA5,TPSA,EState_VSA2,EState_VSA5,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,NumAliphaticHeterocycles,NumSaturatedHeterocycles,MolLogP,fr_Ar_NH,fr_C_S,fr_Imine,fr_Ndealkylation1,fr_amide,fr_bicyclic,fr_ester,fr_ether,fr_guanido,fr_hdrzone,fr_imidazole,fr_imide,fr_methoxy,fr_nitro,fr_quatN,fr_thiazole,log_SI
6.177276680734022,0.3827742009088004,0.3827742009088004,428.3650000000002,1.065014883343977,12.2141925341921,3.361297454139301,15.37044016181271,0.0,0.0,0.0,0.0,0.0,23.45845420766305,4.736862953800049,33.49577396990991,10.63357720801266,11.37477254936712,0.0,80.0673529356998,33.29,0.0,49.89970228692319,0.0,100.7069369538493,6.177276680734022,0.0,7.715112983611153,4.031772832731156,3.474706105676774,8.044148793022343,14.88500483144503,0,0,8.732300000000004,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.4836851668153823
13.40089943619525,0.1173663470017638,-0.2592572515117155,356.2990000000001,1.802235408113201,8.170749172759729,4.125617018755943,10.21669833485681,5.907179729351506,0.0,0.0,4.794537184071822,0.0,13.08951281182515,4.794537184071822,11.33289651555817,26.1790256236503,0.0,16.63034927639461,89.83397021110015,32.34,16.73716066814507,23.11117609801699,0.0,69.95822273838537,0.0,15.77268987001159,3.309675450044317,4.343918730003723,1.274510359712987,5.596823094200439,17.37733775165996,0,0,5.278300000000005,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0.7085154072129004
13.51682914141067,0.1159195877425045,-0.2606744850718061,368.3100000000002,1.801665452995888,9.02681150254338,4.068201835415833,9.799819461700956,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,9.277568041766447,11.33289651555817,33.22669760632749,0.0,16.63034927639461,89.83397021110015,29.1,10.82998093879356,23.11117609801699,0.0,72.10598499021211,1.017557580719124,13.51682914141067,3.360925450044317,4.347639258055024,1.284595734757153,5.604839675833092,17.74256671361511,0,0,5.422900000000006,0,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0.8710951346112727
2.741288643582114,0.5413507055464577,0.5413507055464577,364.3220000000002,1.149013843848673,12.3316751872493,3.248563586111441,9.799819461700956,0.0,0.0,0.0,0.0,0.0,12.08368165829592,0.0,33.49577396990991,27.18485677717953,0.0,0.0,105.7506394274039,6.48,0.0,77.29772904108526,0.0,65.43758662519906,0.0,5.482577287164228,0.0,2.168815257051812,1.922548514309184,14.31350014411158,17.9788907594322,0,0,6.840000000000009,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4.3429426472042774e-07
3.96317548707721,0.5359385804633786,0.5359385804633786,352.3110000000001,1.046187172493626,11.72309048038666,3.432902681733851,10.63357720801266,0.0,0.0,0.0,0.0,0.0,12.08368165829592,0.0,33.49577396990991,13.08951281182515,0.0,0.0,112.1714610503299,24.06,0.0,83.71855066401129,0.0,52.1760004061564,0.0,0.0,7.92635097415442,2.160698271532776,1.917438697056978,15.59723063456195,17.68937660258408,0,0,6.545700000000007,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.5093060725155253
2.742324258545225,0.5435430340905595,0.5435430340905595,376.3330000000002,1.109559074819464,12.5816751872493,3.651585439293148,9.799819461700956,0.0,0.0,0.0,0.0,0.0,12.08368165829592,0.0,33.49577396990991,27.18485677717953,0.0,0.0,112.1714610503299,6.48,0.0,83.71855066401129,0.0,65.43758662519906,0.0,5.48464851709045,0.0,2.176475883586611,1.925660261817004,15.77921250099999,17.9928235764317,0,0,7.230100000000009,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1.4584207711668669
12.2152639335055,0.009694822373393919,-3.865746632758041,371.736,2.238376265900245,6.856941247853851,2.875273476048926,5.106527394840706,0.0,9.050820825821477,5.969305287951849,4.794537184071822,0.0,10.68238925988949,18.31886156324147,11.33289651555817,0.0,0.0,25.68117010221609,75.9864958117189,71.44,22.14628603723734,0.0,26.83757866753348,6.923737199690624,24.430527867011,12.21597381471209,9.882600910760182,1.749981392248258,-0.7126024257439605,3.959056249300131,7.880229859890679,0,0,4.832400000000004,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4.3429426472042774e-07
6.320833333333334,0.3003472222222221,0.3003472222222221,134.117,1.940003547175709,4.085604198162151,0.8682518116739604,5.733667477162185,0.0,0.0,0.0,0.0,0.0,5.538925252383345,0.0,23.48738561564636,0.0,0.0,0.0,38.52492973755606,26.02,0.0,38.52492973755606,0.0,0.0,0.0,0.0,0.0,6.621180555555556,3.059027777777777,8.569791666666667,0.0,0,0,1.9139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6456856561155889
6.167037037037037,0.5859259259259259,0.5859259259259259,134.117,1.907860171488034,4.299659828522118,0.8072557362756115,5.733667477162185,0.0,0.0,0.0,0.0,0.0,6.041840829147961,0.0,29.40529166180775,0.0,0.0,0.0,32.10410811463005,26.02,0.0,25.68328649170404,0.0,0.0,0.0,0.0,0.0,6.167037037037037,4.006574074074074,7.40712962962963,0.0,0,0,1.7698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09361042271068916
11.14898974867725,0.117708923847317,-0.6147505668934241,270.226,1.438857067604369,7.427521671148204,2.468567930856266,10.42331599884704,0.0,0.0,0.0,0.0,0.0,18.00158770445731,5.106527394840706,29.08661465404235,6.544756405912575,0.0,0.0,65.71696295955395,32.26,5.41499046939678,38.52492973755606,0.0,38.24004041674597,0.0,0.0,15.05343419312169,-0.1409744661753589,3.232661131582262,14.09537572436382,7.342836750440918,0,0,3.898100000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0221730202189907
11.07419784580499,0.0940661743092297,-0.7280542564247925,320.215,1.932394158044765,5.849291715825199,3.444884403696844,24.0539792100409,5.749511833283905,0.0,0.0,0.0,0.0,12.3387276690874,24.0539792100409,11.83581209232279,21.3293926238326,0.0,4.736862953800049,51.19817877053057,57.15000000000001,18.125838821658,0.0,19.05647133661384,6.923737199690624,22.76992102957268,0.0,11.07419784580499,0.2223638274754345,2.635806416957661,3.672272073748895,4.213794831778237,1,1,3.729600000000003,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,1.2335871782503975
11.0516052532124,0.1393616150163772,-0.9522209230914584,336.2140000000001,1.985422777244497,5.645755026812667,3.172146116319208,29.16050660488161,5.749511833283905,0.0,0.0,0.0,0.0,12.3387276690874,29.16050660488161,5.917906046161393,21.3293926238326,0.0,4.736862953800049,38.35653552467856,77.38000000000001,12.0218724339097,0.0,32.05622864313835,0.0,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,1,1,2.620500000000001,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0.38436308564094784
11.0516052532124,0.1393616150163772,-0.9522209230914584,336.2140000000001,1.985422777244497,5.645755026812667,3.172146116319208,29.16050660488161,5.749511833283905,0.0,0.0,0.0,0.0,12.3387276690874,29.16050660488161,5.917906046161393,21.3293926238326,0.0,4.736862953800049,38.35653552467856,77.38000000000001,12.0218724339097,0.0,32.05622864313835,0.0,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,1,1,2.620500000000001,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,-0.008855120755490654
11.0516052532124,0.1393616150163772,-0.9522209230914584,336.2140000000001,1.985422777244497,5.645755026812667,3.172146116319208,29.16050660488161,5.749511833283905,0.0,0.0,0.0,0.0,12.3387276690874,29.16050660488161,5.917906046161393,21.3293926238326,0.0,4.736862953800049,38.35653552467856,77.38000000000001,12.0218724339097,0.0,32.05622864313835,0.0,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,1,1,2.620500000000001,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,4.3429426472042774e-07
11.0516052532124,0.1393616150163772,-0.9522209230914584,336.2140000000001,1.985422777244497,5.645755026812667,3.172146116319208,29.16050660488161,5.749511833283905,0.0,0.0,0.0,0.0,12.3387276690874,29.16050660488161,5.917906046161393,21.3293926238326,0.0,4.736862953800049,38.35653552467856,77.38000000000001,12.0218724339097,0.0,32.05622864313835,0.0,22.486197748785,0.0,21.63130289617122,0.7470597707951163,1.43994000377929,1.552472134680827,3.709720757704163,1,1,2.620500000000001,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0.25385116003422137
10.53525319851438,0.1638791257243635,-0.5969079113126734,320.215,1.945784268317048,5.22025654938966,3.139539952824504,24.0539792100409,5.749511833283905,0.0,0.0,0.0,0.0,5.917906046161393,24.0539792100409,5.917906046161393,21.3293926238326,0.0,4.736862953800049,31.43279832498794,57.15000000000001,18.125838821658,0.0,19.05647133661384,12.65495579043238,22.5620323812491,0.0,10.53525319851438,2.991573961502263,1.899666950113379,2.589972134680828,6.185618811370073,1,1,3.425700000000003,0,0,0,0,0,1,0,4,0,0,0,0,3,0,0,0,0.19061207782285178
11.4262074829932,0.07865740740740756,-0.9013425925925922,224.161,2.781634662118296,1.58868599706065,1.43606276496133,10.11431826876557,5.156436481820707,5.777653723919194,11.37712967288704,4.794537184071822,4.983978520947209,0.0,4.923311048817671,0.0,6.255769183511404,5.817862777835028,0.0,0.0,119.08,5.777653723919194,11.76188494939112,0.0,20.28002394585032,0.816435185185185,24.81469395628622,20.05584002582515,-0.9013425925925922,-0.7268490173847317,1.723304358780549,0.0,0,0,-0.5573000000000004,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.17263101879196846
11.44318279163517,0.09648148148148117,-1.486768077601411,240.16,2.79582007656927,1.663221596310643,1.45980419866029,10.11431826876557,5.156436481820707,5.777653723919194,11.37712967288704,9.00343567623629,4.983978520947209,6.255769183511404,9.132209540982139,0.0,6.255769183511404,5.817862777835028,10.79956904290431,0.0,136.15,10.9340902057399,6.255769183511404,0.0,20.28002394585032,11.70230489417989,24.593465765936,19.27826215671454,-1.025046296296296,-0.9938561350466111,1.320526581002771,0.0,0,0,-1.5418,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.3429426472042774e-07
11.51453656462585,0.0893981481481485,-0.8942564247921394,236.172,2.649094616824277,1.679548823396582,1.622953167378741,10.11431826876557,5.156436481820707,5.777653723919194,11.37712967288704,4.794537184071822,4.983978520947209,0.0,4.923311048817671,0.0,5.752853606746789,5.817862777835028,0.0,6.923737199690624,119.08,5.777653723919194,11.76188494939112,6.923737199690624,20.28002394585032,0.836435185185185,25.03825837742504,20.26790713970773,-0.8942564247921394,0.02558807319224066,0.0,1.901668083900227,0,0,-0.1672000000000004,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.3429426472042774e-07
11.53151187326782,0.06652966742252397,-1.448187830687831,252.171,2.7040603070797,1.871935552844333,1.79576665863494,10.11431826876557,5.156436481820707,5.777653723919194,11.37712967288704,9.00343567623629,4.983978520947209,5.752853606746789,9.132209540982139,0.0,5.752853606746789,5.817862777835028,10.79956904290431,6.923737199690624,136.15,16.68694381248669,0.0,0.0,20.28002394585032,12.09036044973545,24.81703018707483,19.49032927059713,-1.017960128495843,-0.6997523778029726,0.0,1.657069318468128,0,0,-1.1517,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.3429426472042774e-07
13.17699640967498,0.03296485260770998,-1.540251913265306,384.2840000000001,2.073982767150755,5.178248629148701,2.072499974253342,25.79011261548435,0.0,0.0,0.0,9.589074368143644,0.0,17.01953436899679,29.64551950646581,0.0,5.733667477162185,5.131558479839333,15.00406483754042,24.97437738277524,142.97,50.40271785650748,26.84723170590575,0.0,4.983978520947209,5.832868480725624,29.26639688343963,33.45072837454286,4.519759261601797,-2.319742799004611,1.183672918241371,4.160013304513214,1,0,2.62972,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0.9472936985172422
13.17699640967498,0.03296485260770998,-1.540251913265306,384.2840000000001,2.073982767150755,5.178248629148701,2.072499974253342,25.79011261548435,0.0,0.0,0.0,9.589074368143644,0.0,17.01953436899679,29.64551950646581,0.0,5.733667477162185,5.131558479839333,15.00406483754042,24.97437738277524,142.97,50.40271785650748,26.84723170590575,0.0,4.983978520947209,5.832868480725624,29.26639688343963,33.45072837454286,4.519759261601797,-2.319742799004611,1.183672918241371,4.160013304513214,1,0,2.62972,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0.7191734733350627
13.00174178004535,0.04194633408919168,-1.504652777777777,328.1910000000001,2.069629173148584,5.002247356884517,1.621323320875566,19.68678069728151,5.783244946364939,0.0,0.0,14.38361155221547,0.0,11.63947159853088,34.07039224949698,0.0,6.606881964512918,0.0,15.00406483754042,35.33236605854405,110.13,52.097834795849,19.92349450621513,0.0,0.0,11.03923388028051,37.02211514235324,20.71431327160494,-1.261094576719575,-2.007901601998822,1.180143613000756,4.063190271478961,2,0,1.79352,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0.5141049539201025
13.00174178004535,0.04194633408919168,-1.504652777777777,328.1910000000001,2.069629173148584,5.002247356884517,1.621323320875566,19.68678069728151,5.783244946364939,0.0,0.0,14.38361155221547,0.0,11.63947159853088,34.07039224949698,0.0,6.606881964512918,0.0,15.00406483754042,35.33236605854405,110.13,52.097834795849,19.92349450621513,0.0,0.0,11.03923388028051,37.02211514235324,20.71431327160494,-1.261094576719575,-2.007901601998822,1.180143613000756,4.063190271478961,2,0,1.79352,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0.7053568885882944
13.25389172010249,0.00867052994037154,-1.583135983560089,404.2450000000002,1.738138325460191,5.855216971656665,2.267090375417527,24.10393163433486,5.783244946364939,0.0,0.0,14.38361155221547,0.0,17.71549170536476,38.48754318655033,0.0,0.0,0.0,15.00406483754042,41.0926134774185,123.27,51.03032424832432,32.26267760868807,0.0,0.0,16.78927289798796,38.39978159156075,21.1855027679531,-1.61837051944668,-2.210309496106595,4.034055929822594,4.196610292730942,2,0,3.427620000000002,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0.47712139948446564
13.43832913412278,0.007461299589727188,-1.595398932918998,440.2780000000003,1.703659560825636,6.464202447163584,2.620098372684204,24.42364365108156,5.783244946364939,0.0,0.0,14.38361155221547,0.0,17.20292309022787,38.80725520329703,0.0,7.109797541277533,0.0,15.00406483754042,40.89581755024105,119.36,51.03032424832432,33.10931215432655,0.0,0.0,17.0847224943513,38.85016447078979,21.36759292270878,-1.018684838138368,-2.041067458412575,2.699000977878142,4.215869311672467,2,0,3.843220000000002,0,0,0,0,0,5,0,3,0,0,0,0,1,0,0,0,0.8394209699809736
13.33719377257076,0.01665910808767901,-1.578477657879036,492.1720000000003,1.696536470284495,6.206446796579533,2.766585704201276,19.68678069728151,5.783244946364939,0.0,0.0,14.38361155221547,0.0,16.11219111436329,34.07039224949698,0.0,0.0,0.0,15.00406483754042,40.89581755024105,110.13,51.03032424832432,19.92349450621513,12.13273413692322,15.92994389794935,12.59563624990856,38.6920702863005,21.30937335774089,-0.8150886070298919,-2.398515561392387,2.755154246714977,4.237487257575619,2,0,4.597120000000003,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,1.1249387691803847
13.43517567989129,0.01748718654250658,-1.583710821859483,510.3780000000003,1.529400118159885,6.650100939076402,3.702270734500883,24.79330809212222,5.131558479839333,0.0,0.0,15.01486576525403,5.101407525739723,17.01953436899679,34.38238246026586,5.101407525739723,12.53558893838792,5.131558479839333,15.00406483754042,30.53782887447223,150.57,45.27115937666814,38.18401758384049,24.26546827384644,15.51117744379732,11.11356754441695,30.05569153788831,38.61378878264835,2.389862604234151,-1.686023280206157,2.800445254845915,4.178204070173221,1,0,4.502120000000003,0,0,0,0,0,3,0,2,0,1,0,0,1,0,0,1,1.131278946739345
13.4041726468698,0.007439352120295784,-1.600781134359483,501.3660000000003,1.558677056500344,6.404304072862673,3.660921457720568,20.05644513832217,5.131558479839333,0.0,0.0,15.01486576525403,5.101407525739723,17.01953436899679,34.03593455414063,5.101407525739723,5.425791397110385,9.521973527514152,15.00406483754042,30.53782887447223,141.34,51.20920368249323,49.6076151006084,0.0,15.51117744379732,19.00960165064758,29.94645866809569,38.31978960488769,2.003915798189527,-2.905167531816989,2.657867129845915,4.128160571212003,1,0,4.632620000000002,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,1,0.8255759652063546
5.078674138636936,0.3667306975782353,0.3667306975782353,304.2670000000001,1.345299525425677,9.945990661225741,2.210660275477161,0.0,0.0,0.0,0.0,9.984809465271338,0.0,35.34286375616011,0.0,43.48058343518124,13.08951281182515,0.0,0.0,86.48817455862581,24.72,0.0,49.94829974309746,0.0,41.54242319814374,0.0,10.15734827727387,0.0,4.686063425995335,1.736505317206976,9.144778743002743,16.77530423652108,0,0,5.950900000000007,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1.4816217702735792
5.100343440842005,0.3931326131596823,0.3931326131596823,364.3220000000002,1.082778955937214,11.19599066122574,3.432297610416377,0.0,0.0,0.0,0.0,9.984809465271338,0.0,35.34286375616011,0.0,43.48058343518124,13.08951281182515,0.0,0.0,118.5922826732559,24.72,0.0,77.04985947511214,0.0,41.54242319814374,0.0,10.20068688168401,0.0,4.843239881778019,1.773883303674473,16.1464875798146,17.0357023530489,0,0,7.90140000000001,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1.2068259030066615
5.150509901253949,0.2704760518661459,0.2704760518661459,424.3770000000002,1.13667806407789,11.8334804888388,3.345855439602058,0.0,0.0,0.0,0.0,9.984809465271338,0.0,22.25335094433497,0.0,43.48058343518124,0.0,11.37477254936712,6.42082162292601,91.19425591909379,24.72,10.82998093879356,61.07520272649145,0.0,90.07335974583661,0.0,10.3010198025079,0.0,9.0717826238612,1.605177804776269,8.627310798875893,14.6923179140855,0,0,9.1148,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4841262987368877
6.135893460779373,0.2392260518661458,0.2392260518661458,428.3650000000002,1.13667806407789,11.46169546495532,3.294634080850217,4.736862953800049,0.0,0.0,0.0,9.984809465271338,0.0,22.25335094433497,4.736862953800049,43.48058343518124,0.0,11.37477254936712,0.0,80.0673529356998,33.95,10.82998093879356,37.10665649724544,24.26546827384644,65.80789147199017,6.135893460779373,10.18990869139679,0.0,6.033338664104559,3.240723679372919,7.523698139305892,14.56293519803611,0,0,9.3163,0,0,2,0,0,4,0,1,0,0,0,0,0,0,0,0,0.4559321076527665
12.01048962346112,0.04631310973144487,-0.3666534193069635,428.3180000000002,1.098624836944784,10.87168479216944,4.130196674205081,9.473725907600098,0.0,0.0,11.9386105759037,19.57388383341498,0.0,22.25335094433497,19.06280027574374,43.48058343518124,26.30327674085099,0.0,19.06280027574374,92.90899618155183,77.32,48.82399868957511,37.10665649724544,0.0,41.54242319814374,10.58717526343983,33.59351471463767,0.0,3.558637837463641,0.7100788172274438,7.234283539137943,15.6496431614268,0,0,5.427400000000006,0,0,2,0,0,4,2,2,0,0,0,0,0,0,0,0,1.411570928406649
4.983958333333334,0.3898074924414208,0.3898074924414208,220.1899999999999,1.991809263223948,6.125536404621207,2.026534425282722,4.899909730850478,0.0,0.0,0.0,4.992404732635669,0.0,17.67143187808006,0.0,21.74029171759062,26.1790256236503,0.0,0.0,53.88115086723116,15.6,0.0,24.97414987154873,0.0,39.5185957293036,0.0,7.446997590702948,0.0,2.387041761148904,0.8839845783992608,4.036790517132779,16.24518555261611,0,0,3.615400000000003,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1.1627273273554442
11.77512282690854,0.07909722222222215,-0.07909722222222215,214.1589999999999,2.033125326927641,5.432978822509427,1.884417733131852,4.736862953800049,0.0,0.0,5.969305287951849,9.694446914922299,0.0,5.41499046939678,9.53140013787187,16.74788698495495,20.64010037126695,0.0,9.53140013787187,40.0336764678499,29.54,17.48826214509693,12.84164324585202,18.99525369620486,20.77121159907187,5.714097222222223,13.63922689909297,0.0,0.4957367252456536,0.6474362244897959,3.682470789241622,7.36128873771731,0,0,2.306,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0.5598399352982305
5.055208333333334,0.3883902588813302,0.3883902588813302,232.2009999999999,2.029753786663565,6.981598734404862,2.262558632120404,4.483030857694624,0.0,0.0,0.0,4.992404732635669,0.0,11.12667547216748,4.483030857694624,21.74029171759062,33.22669760632749,0.0,0.0,53.88115086723116,12.36,0.0,44.60841908928646,0.0,41.6663579811303,1.153090986394558,5.055208333333334,0.0,2.394850599962207,0.8837719933652471,4.044506566515495,16.61476463424876,0,0,3.760000000000003,0,0,1,1,0,2,0,0,0,0,0,0,0,0,1,0,1.2873503207823833
