MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,FpDensityMorgan1,AvgIpc,BalabanJ,Ipc,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea,IC50_binary
5.856557841500798,0.2468329877092124,0.2468329877092124,0.701836833957373,28.44,334.4630000000001,0.96,2.92051309758689,1.523516049715847,628774.7878580671,10.47053043096223,11.49902366656781,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,20.77121159907187,79.12629793202909,16.81406174685104,5.687386274683562,4.736862953800049,17.08645755213783,0.0,0.0,21.74029171759062,40.0336764678499,5.733667477162185,11.49902366656781,10.47053043096223,11.37477254936712,0.0,5.711685002770702,0.0,0.0,0.0,47.61,0.0,5.41499046939678,5.41499046939678,35.21252388502234,18.55332824862272,0.0,48.53093654769288,20.77121159907187,15.4629351635979,5.856557841500798,0.0,5.01245722401296,0.0,9.44534862807167,2.382598464830799,3.755862605239929,7.227081056343808,0.0,0,2,0,0,2,4,5.979800000000006,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.589341563786008,0.3802210884353738,0.3802210884353738,0.6402829083318621,33.25,328.5640000000001,1.125,2.438290333985432,2.002456526352076,149913.4046044263,4.483030857694624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.31487162707333,59.6244435285146,5.41499046939678,27.68777235394414,4.483030857694624,0.0,0.0,0.0,11.33289651555817,71.13195342895072,27.68777235394414,0.0,0.0,0.0,0.0,32.17080321163877,11.83581209232279,0.0,0.0,0.0,0.0,0.0,16.74788698495495,10.40093690385602,44.21231601223963,11.12690298339399,0.0,67.03706595217888,0.0,1.08554007443708,0.0,0.0,0.0,5.69068136127908,1.462168361165249,6.819360932644663,11.09572932066664,7.09191157868106,0,2,0,0,1,3,5.526500000000006,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6.177276680734022,0.3827742009088004,0.3827742009088004,0.4407887670643804,38.0,472.7170000000003,0.6,3.337073624442143,1.065014883343977,105375761.6128024,15.37044016181271,11.49902366656781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54242319814374,120.5516402551589,23.45845420766305,0.0,4.736862953800049,11.37477254936712,0.0,0.0,33.49577396990991,92.15103459399572,10.63357720801266,11.49902366656781,15.37044016181271,11.37477254936712,0.0,12.08368165829592,0.0,0.0,0.0,33.29,0.0,0.0,33.74364353588304,23.3348357588906,49.89970228692319,0.0,0.0,100.7069369538493,4.736862953800049,6.177276680734022,0.0,0.0,7.715112983611153,4.031772832731156,3.474706105676774,8.044148793022343,14.88500483144503,0.0,0,4,0,0,4,6,8.732300000000004,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13.40089943619525,0.1173663470017638,-0.2592572515117155,0.6776977998882487,28.89655172413793,398.6350000000001,1.206896551724138,2.701059926730339,1.802235408113201,2502164.677965623,10.21669833485681,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,66.16234602645459,72.71395634033975,13.08951281182515,5.41499046939678,4.794537184071822,5.907179729351506,0.0,10.21669833485681,11.33289651555817,84.97942782833196,26.1790256236503,0.0,5.316788604006331,0.0,0.0,36.98611508385229,16.63034927639461,0.0,0.0,32.34,0.0,16.73716066814507,11.83581209232279,51.86231211535434,23.11117609801699,0.0,0.0,69.95822273838537,0.0,0.0,0.0,15.77268987001159,3.309675450044317,4.343918730003723,1.274510359712987,5.596823094200439,17.37733775165996,0.0,0,2,0,0,1,3,5.278300000000005,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.51682914141067,0.1159195877425045,-0.2606744850718061,0.5939755186392852,28.73333333333333,413.6700000000002,1.2,2.724713606545579,1.801665452995888,3484058.592126554,9.799819461700956,0.0,0.0,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,52.31487162707333,73.47191792789584,0.0,38.64168807572427,9.277568041766447,5.907179729351506,0.0,5.316788604006331,11.33289651555817,84.97942782833196,33.22669760632749,0.0,5.316788604006331,0.0,0.0,43.61690819337362,16.63034927639461,0.0,0.0,29.1,0.0,10.82998093879356,17.74299182167429,56.34534297304897,23.11117609801699,0.0,0.0,72.10598499021211,0.0,1.017557580719124,0.0,13.51682914141067,3.360925450044317,4.347639258055024,1.284595734757153,5.604839675833092,17.74256671361511,2.286737238388608,0,2,0,0,1,3,5.422900000000006,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.741288643582114,0.5413507055464577,0.5413507055464577,0.379590592721592,43.4,416.7380000000002,0.6,3.208016528781523,1.149013843848673,4892138.589945545,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.38406644399575,112.0472037304975,12.08368165829592,0.0,0.0,0.0,0.0,9.799819461700956,33.49577396990991,117.8343210856998,27.18485677717953,0.0,0.0,0.0,0.0,49.0683578971764,0.0,0.0,0.0,6.48,0.0,0.0,21.65996187758712,23.91949375061871,77.29772904108526,0.0,0.0,65.43758662519906,0.0,0.0,0.0,5.482577287164228,0.0,2.168815257051812,1.922548514309184,14.31350014411158,17.9788907594322,4.829463331905265,0,4,0,0,4,4,6.840000000000009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1
3.96317548707721,0.5359385804633786,0.5359385804633786,0.4050383767947234,44.06896551724138,402.7110000000002,0.5862068965517241,3.17926985320412,1.046187172493626,3572141.766774113,10.63357720801266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80488806692176,97.95185976514314,12.08368165829592,0.0,0.0,0.0,0.0,10.63357720801266,33.49577396990991,124.2551427086258,13.08951281182515,0.0,10.63357720801266,0.0,0.0,25.17319447012107,0.0,0.0,0.0,24.06,0.0,0.0,21.65996187758712,23.91949375061871,83.71855066401129,0.0,0.0,52.1760004061564,0.0,0.0,0.0,0.0,7.92635097415442,2.160698271532776,1.917438697056978,15.59723063456195,17.68937660258408,0.0,0,4,0,0,4,4,6.545700000000007,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
2.742324258545225,0.5435430340905595,0.5435430340905595,0.3372330308181192,42.38709677419355,430.7650000000003,0.5806451612903226,3.234404287389667,1.109559074819464,7979783.178463429,9.799819461700956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.80488806692176,112.0472037304975,12.08368165829592,0.0,0.0,0.0,0.0,9.799819461700956,33.49577396990991,124.2551427086258,27.18485677717953,0.0,0.0,0.0,0.0,49.0683578971764,0.0,0.0,0.0,6.48,0.0,0.0,21.65996187758712,23.91949375061871,83.71855066401129,0.0,0.0,65.43758662519906,0.0,0.0,0.0,5.48464851709045,0.0,2.176475883586611,1.925660261817004,15.77921250099999,17.9928235764317,4.831441871859163,0,4,0,0,4,4,7.230100000000009,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
12.2152639335055,0.009694822373393919,-3.865746632758041,0.7397026519634935,31.38461538461538,398.9520000000001,1.269230769230769,2.520549666192786,2.238376265900245,365043.6465057026,5.106527394840706,0.0,0.0,0.0,9.050820825821477,5.969305287951849,4.794537184071822,8.417796984328938,0.0,0.0,33.25840029045949,72.61454779666684,10.68238925988949,10.31047394491456,18.31886156324147,25.70251537366281,0.0,0.0,11.33289651555817,76.02743690446849,0.0,0.0,0.0,0.0,10.68238925988949,19.49362966712149,25.68117010221609,0.0,0.0,71.44,0.0,22.14628603723734,6.42082162292601,42.37364096679502,0.0,6.06636706846161,26.83757866753348,6.923737199690624,10.68238925988949,24.430527867011,0.0,12.21597381471209,9.882600910760182,1.749981392248258,-0.7126024257439605,3.959056249300131,7.880229859890679,1.889672146636432,0,2,0,0,1,3,4.832400000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.320833333333334,0.3003472222222221,0.3003472222222221,0.5620664127719119,60.27272727272727,151.253,0.8181818181818182,1.787472375890056,1.940003547175709,434.3557873412837,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.27864787604024,5.538925252383345,0.0,0.0,0.0,0.0,0.0,23.48738561564636,44.0638549899394,0.0,0.0,5.733667477162185,0.0,0.0,5.538925252383345,0.0,0.0,0.0,26.02,0.0,0.0,5.538925252383345,17.75371813848418,38.52492973755606,0.0,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,6.621180555555556,3.059027777777777,8.569791666666667,0.0,0.0,0,4,0,0,4,4,1.9139,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6.167037037037037,0.5859259259259259,0.5859259259259259,0.5607454125726653,60.27272727272727,151.253,0.7272727272727273,1.979916849484787,1.907860171488034,570.2160526516187,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.77573229927562,6.041840829147961,0.0,0.0,0.0,0.0,0.0,29.40529166180775,38.14594894377801,0.0,0.0,5.733667477162185,0.0,0.0,6.041840829147961,0.0,0.0,0.0,26.02,0.0,0.0,6.041840829147961,23.67162418464557,25.68328649170404,6.42082162292601,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,6.167037037037037,4.006574074074074,7.40712962962963,0.0,0.0,0,4,0,0,4,4,1.7698,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11.14898974867725,0.117708923847317,-0.6147505668934241,0.7721078355544777,47.81818181818182,303.4900000000001,1.090909090909091,2.756750716908739,1.438857067604369,110680.784533169,10.42331599884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.99951461304901,75.03819716805366,18.00158770445731,5.601050810983688,5.106527394840706,0.0,0.0,5.316788604006331,29.08661465404235,76.85693902292098,6.544756405912575,0.0,5.316788604006331,0.0,0.0,22.79125986412031,0.0,0.0,0.0,32.26,0.0,5.41499046939678,11.45683129854474,30.71929616732276,38.52492973755606,0.0,0.0,38.24004041674597,0.0,0.0,0.0,0.0,15.05343419312169,-0.1409744661753589,3.232661131582262,14.09537572436382,7.342836750440918,0.0,0,5,0,0,4,5,3.898100000000003,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11.07419784580499,0.0940661743092297,-0.7280542564247925,0.8965733964405183,34.96,350.4550000000001,1.08,2.58604410649069,1.932394158044765,384441.3168709059,24.0539792100409,0.0,11.49902366656781,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,13.34455882261663,43.37947212032425,12.3387276690874,39.1383762103129,24.0539792100409,0.0,0.0,0.0,11.83581209232279,57.33974447756557,21.3293926238326,17.24853549985172,14.21058886140015,0.0,0.0,38.14093721740529,4.736862953800049,0.0,0.0,57.15000000000001,0.0,18.125838821658,29.58726316893912,24.82591636047502,0.0,21.3293926238326,19.05647133661384,6.923737199690624,18.9474518152002,22.76992102957268,0.0,0.0,11.07419784580499,0.2223638274754345,2.635806416957661,3.672272073748895,4.213794831778237,4.811085112228239,1,2,0,1,2,3,3.729600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
