MinAbsEStateIndex,qed,MolWt,FpDensityMorgan1,AvgIpc,BalabanJ,Chi3v,PEOE_VSA10,PEOE_VSA11,PEOE_VSA13,PEOE_VSA2,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA10,SlogP_VSA12,SlogP_VSA8,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState4,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumHAcceptors,NumSaturatedHeterocycles,RingCount,fr_Al_COO,fr_Ar_N,fr_C_O,fr_C_S,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation2,fr_amidine,fr_aryl_methyl,fr_azo,fr_bicyclic,fr_ether,fr_furan,fr_guanido,fr_imidazole,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_nitro_arom,fr_piperzine,fr_pyridine,fr_sulfonamd,fr_thiazole,fr_thiophene,fr_unbrch_alkane,"log_IC50, mM"
0.2468329877092124,0.701836833957373,334.4630000000001,0.96,2.92051309758689,1.523516049715847,6.728798562019672,11.49902366656781,0.0,0.0,4.992404732635669,0.0,0.0,20.77121159907187,79.12629793202909,16.81406174685104,5.687386274683562,0.0,0.0,21.74029171759062,40.0336764678499,5.733667477162185,11.49902366656781,11.37477254936712,0.0,0.0,0.0,5.41499046939678,5.41499046939678,0.0,48.53093654769288,20.77121159907187,5.856557841500798,9.44534862807167,3.755862605239929,7.227081056343808,0.0,2,0,2,0,3,0,4,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6217774615804706
0.3802210884353738,0.6402829083318621,328.5640000000001,1.125,2.438290333985432,2.002456526352076,7.003511635681927,0.0,0.0,0.0,0.0,0.0,0.0,52.31487162707333,59.6244435285146,5.41499046939678,27.68777235394414,0.0,0.0,11.33289651555817,71.13195342895072,27.68777235394414,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,11.12690298339399,0.0,67.03706595217888,1.08554007443708,5.69068136127908,6.819360932644663,11.09572932066664,7.09191157868106,0,0,2,0,0,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6387134267997658
0.3827742009088004,0.4407887670643804,472.7170000000003,0.6,3.337073624442143,1.065014883343977,12.2141925341921,11.49902366656781,0.0,0.0,0.0,0.0,0.0,41.54242319814374,120.5516402551589,23.45845420766305,0.0,0.0,0.0,33.49577396990991,92.15103459399572,10.63357720801266,11.49902366656781,11.37477254936712,0.0,0.0,0.0,0.0,33.74364353588304,0.0,0.0,100.7069369538493,6.177276680734022,4.031772832731156,8.044148793022343,14.88500483144503,0.0,2,0,4,0,3,0,6,0,0,0,0,0,2,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3188322556102623
0.1173663470017638,0.6776977998882487,398.6350000000001,1.206896551724138,2.701059926730339,1.802235408113201,8.170749172759729,0.0,0.0,0.0,4.794537184071822,0.0,0.0,66.16234602645459,72.71395634033975,13.08951281182515,5.41499046939678,0.0,10.21669833485681,11.33289651555817,84.97942782833196,26.1790256236503,0.0,0.0,0.0,0.0,0.0,16.73716066814507,11.83581209232279,0.0,0.0,69.95822273838537,0.0,4.343918730003723,5.596823094200439,17.37733775165996,0.0,1,0,2,0,2,0,3,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05263529266948591
0.1159195877425045,0.5939755186392852,413.6700000000002,1.2,2.724713606545579,1.801665452995888,9.02681150254338,0.0,0.0,0.0,4.794537184071822,0.0,0.0,52.31487162707333,73.47191792789584,0.0,38.64168807572427,0.0,5.316788604006331,11.33289651555817,84.97942782833196,33.22669760632749,0.0,0.0,0.0,0.0,0.0,10.82998093879356,17.74299182167429,0.0,0.0,72.10598499021211,1.017557580719124,4.347639258055024,5.604839675833092,17.74256671361511,2.286737238388608,1,0,2,0,1,0,3,0,0,1,0,1,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0267965912897863
0.5413507055464577,0.379590592721592,416.7380000000002,0.6,3.208016528781523,1.149013843848673,12.3316751872493,0.0,0.0,0.0,0.0,0.0,0.0,54.38406644399575,112.0472037304975,12.08368165829592,0.0,0.0,9.799819461700956,33.49577396990991,117.8343210856998,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,0.0,0.0,65.43758662519906,0.0,2.168815257051812,14.31350014411158,17.9788907594322,4.829463331905265,0,0,4,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.041947502088707
0.5359385804633786,0.4050383767947234,402.7110000000002,0.5862068965517241,3.17926985320412,1.046187172493626,11.72309048038666,0.0,0.0,0.0,0.0,0.0,0.0,60.80488806692176,97.95185976514314,12.08368165829592,0.0,0.0,10.63357720801266,33.49577396990991,124.2551427086258,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,0.0,0.0,52.1760004061564,0.0,2.160698271532776,15.59723063456195,17.68937660258408,0.0,2,0,4,0,2,0,4,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.5089478375249934
0.5435430340905595,0.3372330308181192,430.7650000000003,0.5806451612903226,3.234404287389667,1.109559074819464,12.5816751872493,0.0,0.0,0.0,0.0,0.0,0.0,60.80488806692176,112.0472037304975,12.08368165829592,0.0,0.0,9.799819461700956,33.49577396990991,124.2551427086258,27.18485677717953,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,0.0,0.0,65.43758662519906,0.0,2.176475883586611,15.77921250099999,17.9928235764317,4.831441871859163,0,0,4,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.6063068333657635
0.3003472222222221,0.5620664127719119,151.253,0.8181818181818182,1.787472375890056,1.940003547175709,4.085604198162151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.27864787604024,5.538925252383345,0.0,0.0,0.0,23.48738561564636,44.0638549899394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538925252383345,0.0,0.0,0.0,0.0,6.621180555555556,8.569791666666667,0.0,0.0,2,0,4,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.807064872391747
0.5859259259259259,0.5607454125726653,151.253,0.7272727272727273,1.979916849484787,1.907860171488034,4.299659828522118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.77573229927562,6.041840829147961,0.0,0.0,0.0,29.40529166180775,38.14594894377801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.041840829147961,6.42082162292601,0.0,0.0,0.0,6.167037037037037,7.40712962962963,0.0,0.0,2,0,4,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4821058183218527
0.117708923847317,0.7721078355544777,303.4900000000001,1.090909090909091,2.756750716908739,1.438857067604369,7.427521671148204,0.0,0.0,0.0,0.0,0.0,0.0,25.99951461304901,75.03819716805366,18.00158770445731,5.601050810983688,0.0,5.316788604006331,29.08661465404235,76.85693902292098,6.544756405912575,0.0,0.0,0.0,0.0,0.0,5.41499046939678,11.45683129854474,0.0,0.0,38.24004041674597,0.0,-0.1409744661753589,14.09537572436382,7.342836750440918,0.0,2,0,5,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1411020741501146
0.0940661743092297,0.8965733964405183,350.4550000000001,1.08,2.58604410649069,1.932394158044765,5.849291715825199,0.0,11.49902366656781,0.0,0.0,0.0,0.0,13.34455882261663,43.37947212032425,12.3387276690874,39.1383762103129,0.0,0.0,11.83581209232279,57.33974447756557,21.3293926238326,17.24853549985172,0.0,0.0,0.0,0.0,18.125838821658,29.58726316893912,21.3293926238326,19.05647133661384,6.923737199690624,22.76992102957268,0.2223638274754345,3.672272073748895,4.213794831778237,4.811085112228239,1,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1.920745639251957
0.1393616150163772,0.8000354586064138,364.4380000000001,1.115384615384615,2.623591923271753,1.985422777244497,5.645755026812667,6.103966387748303,11.49902366656781,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,0.0,0.0,0.0,0.0,12.0218724339097,30.09017874570373,21.3293926238326,32.05622864313835,0.0,22.486197748785,0.7470597707951163,1.552472134680827,3.709720757704163,4.68265098135724,2,1,2,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.6438454247471936
0.1393616150163772,0.8000354586064138,364.4380000000001,1.115384615384615,2.623591923271753,1.985422777244497,5.645755026812667,6.103966387748303,11.49902366656781,0.0,0.0,0.0,0.0,6.076020106833881,43.53758618099674,12.3387276690874,39.1383762103129,0.0,0.0,5.917906046161393,50.60206761946186,21.3293926238326,17.24853549985172,0.0,0.0,0.0,0.0,12.0218724339097,30.09017874570373,21.3293926238326,32.05622864313835,0.0,22.486197748785,0.7470597707951163,1.552472134680827,3.709720757704163,4.68265098135724,2,1,2,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.6688193093294688
0.1638791257243635,0.8467213379100113,346.4230000000001,1.12,2.629577133533492,1.945784268317048,5.22025654938966,6.103966387748303,11.49902366656781,0.0,0.0,0.0,0.0,18.22806032050165,43.03467060423213,5.917906046161393,33.53732539932921,0.0,0.0,5.917906046161393,38.07727960878755,21.3293926238326,17.24853549985172,0.0,0.0,0.0,0.0,18.125838821658,23.66935712277772,21.3293926238326,19.05647133661384,12.65495579043238,22.5620323812491,2.991573961502263,2.589972134680828,6.185618811370073,4.768560189176171,1,1,2,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2.4603882685805436
0.03296485260770998,0.5634649985307963,400.4120000000001,1.285714285714286,3.151722479584181,2.073982767150755,5.85213925662759,39.75496024263011,16.69804837256921,0.0,9.589074368143644,0.0,11.33678587793474,0.0,20.77121159907187,17.01953436899679,16.82083097824245,0.0,4.983978520947209,0.0,26.18620206846865,5.733667477162185,28.50591498639717,5.131558479839333,11.33678587793474,11.25737948654546,0.0,50.40271785650748,5.693927994848461,5.380062770465915,0.0,4.983978520947209,5.832868480725624,4.519759261601797,1.183672918241371,4.160013304513214,0.0,5,1,2,1,9,0,4,0,1,2,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.242590119390121
0.03296485260770998,0.5634649985307963,400.4120000000001,1.285714285714286,3.151722479584181,2.073982767150755,5.85213925662759,39.75496024263011,16.69804837256921,0.0,9.589074368143644,0.0,11.33678587793474,0.0,20.77121159907187,17.01953436899679,16.82083097824245,0.0,4.983978520947209,0.0,26.18620206846865,5.733667477162185,28.50591498639717,5.131558479839333,11.33678587793474,11.25737948654546,0.0,50.40271785650748,5.693927994848461,5.380062770465915,0.0,4.983978520947209,5.832868480725624,4.519759261601797,1.183672918241371,4.160013304513214,0.0,5,1,2,1,9,0,4,0,1,2,0,1,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7197112084935072
0.04194633408919168,0.7486972926786009,342.3030000000001,1.24,3.040782242869935,2.069629173148584,5.002247356884517,45.31841173432711,18.1733718572428,0.0,14.38361155221547,0.0,0.0,0.0,20.77121159907187,11.63947159853088,5.563451491696996,0.0,0.0,0.0,26.18620206846865,6.606881964512918,17.24853549985172,0.0,0.0,0.0,0.0,52.097834795849,5.563451491696996,6.923737199690624,0.0,0.0,11.03923388028051,-1.261094576719575,1.180143613000756,4.063190271478961,0.0,2,2,3,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3406442341623814
0.04194633408919168,0.7486972926786009,342.3030000000001,1.24,3.040782242869935,2.069629173148584,5.002247356884517,45.31841173432711,18.1733718572428,0.0,14.38361155221547,0.0,0.0,0.0,20.77121159907187,11.63947159853088,5.563451491696996,0.0,0.0,0.0,26.18620206846865,6.606881964512918,17.24853549985172,0.0,0.0,0.0,0.0,52.097834795849,5.563451491696996,6.923737199690624,0.0,0.0,11.03923388028051,-1.261094576719575,1.180143613000756,4.063190271478961,0.0,2,2,3,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8969467701681781
0.00867052994037154,0.5595471009483212,420.3730000000001,1.161290322580645,3.389193747288051,1.738138325460191,5.855216971656665,45.32914731991765,23.07516659766996,0.0,14.38361155221547,0.0,0.0,0.0,32.90394573599509,17.71549170536476,11.82661448733605,0.0,0.0,0.0,26.18620206846865,0.0,17.24853549985172,0.0,0.0,6.076020106833881,0.0,51.03032424832432,5.760247418874442,19.05647133661384,0.0,0.0,16.78927289798796,-1.61837051944668,4.034055929822594,4.196610292730942,0.0,2,2,3,1,8,0,5,0,0,3,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33060169954165364
0.007461299589727188,0.523804519384163,460.4380000000002,1.117647058823529,3.271687638728724,1.703659560825636,6.464202447163584,45.31841173432711,23.07516659766996,0.0,14.38361155221547,0.0,0.0,18.19910120538483,32.91359877436737,17.20292309022787,12.67324903297453,0.0,0.0,0.0,26.18620206846865,7.109797541277533,22.99804733313562,0.0,0.0,6.076020106833881,0.0,51.03032424832432,11.3129633249809,31.18920547353706,0.0,0.0,17.0847224943513,-1.018684838138368,2.699000977878142,4.215869311672467,1.512148292591114,2,2,3,0,8,0,5,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6792459536223917
0.01665910808767901,0.4500585468099279,509.3080000000001,1.090909090909091,3.2293133713133,1.696536470284495,6.735112309617769,39.5688999010432,23.07516659766996,0.0,14.38361155221547,0.0,0.0,28.06267803487257,44.54341733452597,16.11219111436329,5.563451491696996,0.0,0.0,0.0,26.18620206846865,0.0,17.24853549985172,0.0,15.92994389794935,6.076020106833881,0.0,51.03032424832432,0.0,25.13249144344772,12.13273413692322,15.92994389794935,12.59563624990856,-0.8150886070298919,2.755154246714977,4.237487257575619,0.0,2,2,3,0,7,0,5,0,0,3,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7243739683727114
0.01748718654250658,0.203900726056802,533.5620000000001,1.210526315789474,3.458639649766527,1.529400118159885,7.397047026182621,45.50447207591402,11.56648989272988,0.0,15.01486576525403,5.101407525739723,11.33678587793474,0.0,50.60013136461531,17.01953436899679,30.1452290990553,0.0,4.983978520947209,5.101407525739723,26.18620206846865,12.53558893838792,34.25542681968108,5.131558479839333,11.33678587793474,11.25737948654546,0.0,45.27115937666814,10.82548647468779,18.70446089127876,24.26546827384644,15.51117744379732,11.11356754441695,2.389862604234151,2.800445254845915,4.178204070173221,1.588966787528991,4,1,2,1,11,0,5,0,1,2,0,2,1,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5032625379937847
0.007439352120295784,0.2163241089904817,521.5260000000002,1.216216216216216,3.418714923096406,1.558677056500344,7.151250159968892,45.57218108367601,11.56648989272988,0.0,15.01486576525403,5.101407525739723,11.33678587793474,12.13273413692322,38.46739722769209,17.01953436899679,23.03543155777777,0.0,4.983978520947209,5.101407525739723,26.18620206846865,5.425791397110385,28.50591498639717,9.521973527514152,11.33678587793474,11.25737948654546,0.0,51.20920368249323,10.69500997153633,17.51279690738913,0.0,15.51117744379732,19.00960165064758,2.003915798189527,2.657867129845915,4.128160571212003,0.0,4,1,2,1,10,0,5,0,1,2,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39666589657393564
0.3872247872728121,0.4173618732617801,384.6520000000002,0.6428571428571429,3.150502892205044,1.164037575501787,10.69599066122574,0.0,0.0,0.0,9.984809465271338,0.0,0.0,54.38406644399575,74.03236601452443,35.34286375616011,0.0,0.0,0.0,43.48058343518124,105.7506394274039,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,11.4233700055414,0.0,41.54242319814374,0.0,4.807589192862531,13.25822336932681,16.98108651648622,0.0,0,0,4,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.178357769358764
0.3667306975782353,0.5639003581276442,342.5710000000001,0.72,3.055483209798764,1.345299525425677,9.945990661225741,0.0,0.0,0.0,9.984809465271338,0.0,0.0,41.54242319814374,67.61154439159841,35.34286375616011,0.0,0.0,0.0,43.48058343518124,86.48817455862581,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,0.0,0.0,41.54242319814374,0.0,4.686063425995335,9.144778743002743,16.77530423652108,0.0,0,0,4,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9703968938923658
0.3931326131596823,0.3437564012025575,412.7060000000002,0.6,3.2070478987235,1.082778955937214,11.19599066122574,0.0,0.0,0.0,9.984809465271338,0.0,0.0,67.22570968984778,74.03236601452443,35.34286375616011,0.0,0.0,0.0,43.48058343518124,118.5922826732559,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,11.4233700055414,0.0,41.54242319814374,0.0,4.843239881778019,16.1464875798146,17.0357023530489,0.0,0,0,4,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.3843571305287423
0.390602645354716,0.3778455055831542,398.6790000000002,0.6206896551724138,3.17926985320412,1.120512909778165,10.94599066122574,0.0,0.0,0.0,9.984809465271338,0.0,0.0,60.80488806692176,74.03236601452443,35.34286375616011,0.0,0.0,0.0,43.48058343518124,112.1714610503299,13.08951281182515,0.0,0.0,0.0,0.0,0.0,0.0,21.65996187758712,11.4233700055414,0.0,41.54242319814374,0.0,4.827851813732591,14.69543927282678,17.01201341019265,0.0,0,0,4,0,2,0,4,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.3584158724294768
0.2704760518661459,0.4290384545075999,466.7130000000003,0.6,3.337073624442143,1.13667806407789,11.8334804888388,0.0,0.0,0.0,9.984809465271338,0.0,0.0,65.80789147199017,103.0039156488389,22.25335094433497,11.37477254936712,0.0,0.0,43.48058343518124,86.48817455862581,0.0,0.0,11.37477254936712,0.0,0.0,0.0,10.82998093879356,10.82998093879356,0.0,0.0,90.07335974583661,0.0,9.0717826238612,8.627310798875893,14.6923179140855,0.0,0,0,4,0,2,0,6,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5457911596206664
0.2392260518661458,0.4399154244159055,468.6850000000003,0.6,3.337073624442143,1.13667806407789,11.46169546495532,11.49902366656781,0.0,0.0,9.984809465271338,0.0,0.0,41.54242319814374,109.7216593163653,22.25335094433497,11.37477254936712,0.0,0.0,43.48058343518124,80.0673529356998,0.0,11.49902366656781,11.37477254936712,0.0,0.0,0.0,10.82998093879356,10.82998093879356,0.0,24.26546827384644,65.80789147199017,6.135893460779373,6.033338664104559,7.523698139305892,14.56293519803611,0.0,0,0,4,0,3,0,6,0,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5721542155963384
